Route 1,Route 2,Difference Raw,Difference Score
humb2,chib1,-0.099668,0.099668
blan1,quan1,0.099686,0.099686
bier4,huro1,-0.099712,0.099712
hand1,hand2,-0.099786,0.099786
elli3,mwil7,0.099789,0.099789
cast4,cnee3,-0.099795,0.099795
torr5,bros3,-0.099806,0.099806
bros2,bros6,-0.099842,0.099842
capi1,hand3,0.099861,0.099861
ante1,shav4,-0.099901,0.099901
belf8,torr4,-0.09996,0.09996
elli3,hand3,0.099969,0.099969
cnee3,sher1,0.09997,0.09997
lind3,colu2,0.099972,0.099972
evan4,cpea2,-0.100023,0.100023
lapl4,elbe2,0.100051,0.100051
pikeeast,bros4,-0.100053,0.100053
pyra1,bros6,0.100055,0.100055
huro1,holy1,0.100067,0.100067
cast3,pikeeast,-0.100091,0.100091
cnee3,linc1,0.100151,0.100151
prin1,elbe1,0.100161,0.100161
sunl2,bier1,0.100216,0.100216
cast1,evan1,-0.100217,0.100217
bros1,linc1,-0.100239,0.100239
kitc2,blan1,0.100283,0.100283
cnee1,elbe1,0.100325,0.100325
evan2,huro2,-0.100341,0.100341
pike1,belf8,-0.100342,0.100342
elbe2,cast4,-0.100348,0.100348
elli2,bros5,0.100367,0.100367
blan1,oxfo2,0.100382,0.100382
quan4,bros2,0.10039,0.10039
gray8,conu1,0.100395,0.100395
linc2,conu1,-0.100407,0.100407
eolu3,kitc3,-0.100415,0.100415
cpea2,bier1,0.100456,0.100456
bier1,quan4,0.100489,0.100489
chib1,capi1,0.100494,0.100494
blan1,humb1,0.100507,0.100507
colu6,elbe4,0.100517,0.100517
bros2,torr5,-0.100548,0.100548
snef2,capi1,-0.100552,0.100552
demo2,bros5,0.100566,0.100566
bier4,mwil6,0.100651,0.100651
cpea2,long1,0.100682,0.100682
maro1,belf8,0.100699,0.100699
snef2,cnee1,0.100744,0.100744
lapl4,cpea2,0.100748,0.100748
evan1,elbe3,-0.100794,0.100794
capi1,chal5,0.100816,0.100816
holy2,lapl4,0.100824,0.100824
kitc2,bier3,-0.100872,0.100872
pyra1,bros1,0.10098,0.10098
linc2,demo2,-0.101104,0.101104
chib1,holy2,-0.101111,0.101111
bier3,silv0,-0.10114,0.10114
eolu3,litt6,0.101142,0.101142
bros2,bros5,-0.101143,0.101143
eldi3,kilp0,0.10115,0.10115
belf8,mwil5,-0.101177,0.101177
bier1,prin1,0.101186,0.101186
humb2,cast1,-0.101207,0.101207
bier1,huro1,0.10131,0.10131
quan4,bier1,0.101315,0.101315
elbe2,mwil7,0.101327,0.101327
chib1,cast1,-0.101341,0.101341
came1,long1,-0.101371,0.101371
gray8,blan1,0.101389,0.101389
holy1,cule1,-0.101471,0.101471
cpea2,chib1,0.101552,0.101552
prin1,conu5,-0.101555,0.101555
bier3,humb1,-0.101576,0.101576
cast4,evan2,-0.101581,0.101581
bier4,eldi3,-0.101624,0.101624
bier3,chal5,-0.101628,0.101628
pyra1,belf8,0.101677,0.101677
eldi4,bros5,0.101705,0.101705
lind1,capi1,-0.101708,0.101708
bier4,lind3,-0.10172,0.10172
snow1,bier3,0.10173,0.10173
humb3,hand3,0.101731,0.101731
cnee3,quan4,-0.101746,0.101746
came1,evan4,-0.101747,0.101747
belf8,wett1,0.101756,0.101756
belf1,nava0,-0.101758,0.101758
ante1,sunl2,-0.101794,0.101794
kitc2,demo1,-0.101801,0.101801
holy2,huro2,0.101822,0.101822
hand3,mass1,0.101869,0.101869
kitc3,huro1,-0.101891,0.101891
elli3,miss2,-0.101927,0.101927
belf8,nmar2,0.101937,0.101937
pikeeast,chal1,-0.101946,0.101946
quan2,belf8,-0.102012,0.102012
linc2,eldi3,-0.10203,0.10203
cast2,eolu3,-0.102032,0.102032
demo2,gray6,-0.102034,0.102034
gray1,humb3,-0.102092,0.102092
belf1,holy2,-0.102134,0.102134
kitc2,elbe3,-0.102136,0.102136
belf1,lapl4,0.102147,0.102147
linc3,elli3,-0.102182,0.102182
huro1,cnee3,-0.102222,0.102222
came1,harv3,-0.102238,0.102238
mass3,colu6,0.10226,0.10226
kitc6,harv4,0.102283,0.102283
colu6,cast2,0.102303,0.102303
capi1,tabe2,0.102338,0.102338
bros5,pyra1,-0.102437,0.102437
demo1,litt6,-0.102508,0.102508
came1,holy1,0.102534,0.102534
huro2,bros3,0.102618,0.102618
belf1,kitc6,-0.102625,0.102625
bier3,sher1,-0.102639,0.102639
colu2,gray3,0.10267,0.10267
kitc6,bros5,-0.102706,0.102706
sher3,cast4,0.102738,0.102738
bier3,hand1,-0.102754,0.102754
cnee1,cast2,-0.102768,0.102768
mwil7,bros1,0.102772,0.102772
cule1,huro2,-0.102865,0.102865
huro1,harv4,0.102928,0.102928
evan2,cast2,-0.102932,0.102932
cnee3,kitc2,-0.102963,0.102963
sher1,cnee1,-0.102969,0.102969
eldi3,humb2,0.103039,0.103039
cule1,quan2,-0.103046,0.103046
evan3,evan1,-0.103085,0.103085
bros1,holy2,-0.103094,0.103094
hand1,cule1,-0.10313,0.10313
elli3,gray3,-0.103145,0.103145
came1,nava0,-0.103166,0.103166
elli3,maro1,0.1032,0.1032
hand2,chal1,0.103204,0.103204
bros1,nmar2,-0.103219,0.103219
bier3,gray8,-0.103239,0.103239
holy1,lapl1,-0.103269,0.103269
cast2,snow2,0.103286,0.103286
lind2,came1,-0.10333,0.10333
blan1,linc2,0.103362,0.103362
cnee3,prin1,0.103381,0.103381
litt6,bros2,0.10342,0.10342
mwil6,elbe2,0.103421,0.103421
cast2,long1,0.103467,0.103467
torr2,bros2,0.103497,0.103497
lind1,hand2,-0.103506,0.103506
harv4,como0,0.10351,0.10351
chib1,bros6,-0.103551,0.103551
belf1,redc1,-0.103553,0.103553
belf8,harv4,-0.103563,0.103563
prin1,cnee3,0.103572,0.103572
demo2,evan1,-0.103573,0.103573
humb3,evan2,0.103623,0.103623
elbe2,evan2,-0.103662,0.103662
pike1,conu1,-0.103678,0.103678
linc3,eldi3,-0.103681,0.103681
conu1,evan2,0.103717,0.103717
lapl4,bros2,0.103727,0.103727
came1,como0,-0.103747,0.103747
bier4,snef2,-0.103757,0.103757
mass2,demo1,-0.103767,0.103767
harv3,cast3,0.103796,0.103796
lind3,demo1,0.103798,0.103798
mwil5,como0,-0.103804,0.103804
chib1,huro1,-0.103806,0.103806
evan1,lapl4,-0.103863,0.103863
nava0,belf8,-0.103913,0.103913
bros1,pyra1,-0.103916,0.103916
nmar2,eldi4,0.103927,0.103927
colu6,chib1,0.103979,0.103979
como0,belf8,-0.104003,0.104003
eolu3,evan2,-0.104008,0.104008
evan2,belf8,-0.104116,0.104116
snef2,bros3,-0.104133,0.104133
belf1,eldi4,-0.104134,0.104134
bier1,lind2,0.104165,0.104165
evan2,harv4,-0.104167,0.104167
bros2,linc2,-0.104174,0.104174
gray3,elli2,-0.10419,0.10419
evan1,mass2,0.104195,0.104195
humb3,cnee1,0.10422,0.10422
huro2,cnee3,0.10424,0.10424
litt6,cnee3,0.104247,0.104247
harv1,cast4,0.104281,0.104281
mass2,evan1,0.10429,0.10429
colu2,huro1,0.104292,0.104292
evan4,cule1,-0.104298,0.104298
bros5,capi1,-0.104325,0.104325
blan1,gray8,0.104356,0.104356
colu6,blan1,0.104396,0.104396
chib1,miss2,-0.104403,0.104403
bros2,conu5,-0.104404,0.104404
suns2,cast4,-0.104433,0.104433
kilp0,gray8,0.104436,0.104436
elbe1,conu1,-0.104475,0.104475
wett1,belf8,0.104494,0.104494
long1,bier4,0.104504,0.104504
chal5,blan1,0.104508,0.104508
colu6,quan4,0.104626,0.104626
long1,chal1,-0.104656,0.104656
hand1,colu2,-0.104669,0.104669
pike1,elbe1,-0.104675,0.104675
cast4,cnee1,-0.104714,0.104714
harv4,came1,-0.104721,0.104721
gray6,elbe3,0.10475,0.10475
bros1,redc1,-0.104841,0.104841
elbe3,humb1,-0.104843,0.104843
evan3,mass2,-0.104882,0.104882
cast4,bier4,-0.104896,0.104896
bros4,cast4,-0.104905,0.104905
came1,cast2,-0.104932,0.104932
gray6,eldi4,-0.104959,0.104959
long1,cnee3,-0.104991,0.104991
ante1,elbe3,0.104995,0.104995
huro1,huro1,-0.10506,0.10506
cast4,long1,-0.105087,0.105087
cast1,sunl2,0.105102,0.105102
eldi4,cast1,0.105123,0.105123
lind2,hand1,-0.105127,0.105127
suns4,bros5,-0.105134,0.105134
holy2,eldi3,0.105158,0.105158
bier1,hand3,0.105159,0.105159
belf8,suns4,0.105167,0.105167
maro1,harv1,0.105183,0.105183
como0,shav4,-0.105214,0.105214
torr4,bier1,-0.105219,0.105219
cast1,maro1,0.105283,0.105283
mwil5,cnee3,-0.105303,0.105303
belf1,conu5,-0.105319,0.105319
cnee3,elbe2,-0.105349,0.105349
bier4,bros6,-0.105396,0.105396
bros4,bros4,-0.105409,0.105409
harv3,demo1,0.105418,0.105418
humb2,cast2,-0.105482,0.105482
gray3,elbe4,0.10552,0.10552
elli3,cast3,-0.10553,0.10553
gray6,hand1,0.105578,0.105578
bier3,cast4,-0.105594,0.105594
eldi4,cast2,0.105608,0.105608
bros3,blan1,0.10562,0.10562
evan4,bier1,-0.105629,0.105629
snow2,chal5,0.105643,0.105643
harv4,elli3,-0.10565,0.10565
gray1,eldi4,-0.105685,0.105685
eldi4,linc2,0.105723,0.105723
kitc6,evan3,-0.105775,0.105775
chal1,bros1,0.105809,0.105809
redc1,blan1,-0.105856,0.105856
harv1,demo2,0.105904,0.105904
hand1,chal1,0.105914,0.105914
harv4,evan3,-0.105985,0.105985
gray3,long1,-0.105987,0.105987
bros1,evan3,-0.106015,0.106015
bros5,lind2,-0.10603,0.10603
elli3,long1,0.106061,0.106061
huro2,linc1,0.106079,0.106079
demo1,harv1,-0.106101,0.106101
bros4,torr2,-0.106115,0.106115
colu2,silv0,0.106131,0.106131
bros3,tabe2,0.106228,0.106228
conu1,bros4,-0.106235,0.106235
cnee3,pikeeast,0.106243,0.106243
mwil5,conu5,0.106272,0.106272
huro1,como0,-0.106278,0.106278
miss3,eldi3,-0.106288,0.106288
litt6,bros5,-0.10629,0.10629
chib1,oxfo2,-0.106295,0.106295
bros6,sanl1,-0.106305,0.106305
kitc3,colu2,-0.106306,0.106306
suns3,bros1,0.106327,0.106327
kilp0,elli3,0.106328,0.106328
mwil2,elli3,0.106331,0.106331
gray3,hand2,0.106347,0.106347
lind2,bros4,0.10638,0.10638
evan4,belf8,-0.106398,0.106398
prin1,cnee1,0.106434,0.106434
came1,lapl1,-0.10651,0.10651
bros1,chal5,-0.106528,0.106528
elbe3,mass3,-0.106573,0.106573
bros2,colu6,-0.106613,0.106613
evan3,elli2,0.106624,0.106624
cnee1,gray8,0.106636,0.106636
bier3,evan4,-0.106658,0.106658
belf8,cast2,0.106682,0.106682
elbe4,colu2,-0.106685,0.106685
cast2,sanl1,0.106698,0.106698
bros4,bros3,-0.10671,0.10671
ante1,wett2,-0.106712,0.106712
elbe2,long1,-0.10673,0.10673
colu2,capi1,-0.106734,0.106734
eldi3,capi1,0.106748,0.106748
gray6,litt6,-0.106756,0.106756
linc1,elbe4,-0.106785,0.106785
eldi4,colu2,0.106786,0.106786
gray6,bros5,0.106813,0.106813
eolu3,miss1,-0.106847,0.106847
holy1,huro2,-0.10685,0.10685
pikeeast,elbe1,-0.106864,0.106864
bros2,lind3,-0.106869,0.106869
belf1,mass2,-0.106897,0.106897
tabe3w,belf8,-0.106908,0.106908
linc2,como0,-0.106912,0.106912
humb3,cast4,0.106915,0.106915
kilp0,chal1,0.106925,0.106925
demo2,eldi3,0.10701,0.10701
lind1,gray1,-0.107087,0.107087
quan3,cnee1,-0.107116,0.107116
snef1,cnee3,0.107142,0.107142
evan4,litt6,-0.107167,0.107167
kitc3,belf8,-0.107173,0.107173
elbe1,cule1,-0.10718,0.10718
lind2,colu6,0.107207,0.107207
eldi4,lind2,0.107222,0.107222
bros3,snow1,0.107226,0.107226
harv3,maro1,0.107257,0.107257
evan4,conu5,-0.107258,0.107258
kitc2,cast3,0.107359,0.107359
neol4,cast1,0.107383,0.107383
bros3,bros1,0.107436,0.107436
evan3,harv3,0.107452,0.107452
bros2,pyra1,-0.107465,0.107465
miss1,cast2,-0.107483,0.107483
evan3,belf1,0.107503,0.107503
gray3,bros6,0.107582,0.107582
gray8,cnee1,0.107699,0.107699
harv1,mass1,0.107742,0.107742
colu6,litt6,0.107744,0.107744
quan1,bros4,-0.107746,0.107746
humb1,gray1,0.10776,0.10776
demo2,evan2,-0.107848,0.107848
linc3,evan1,0.107894,0.107894
tabe3w,bros2,-0.107906,0.107906
eldi3,linc2,0.107922,0.107922
cast3,sher1,0.107966,0.107966
lind1,bros5,0.108001,0.108001
belf8,suns3,0.108029,0.108029
came1,huro1,-0.108049,0.108049
eolu3,gray1,-0.108064,0.108064
litt6,cule1,0.108074,0.108074
litt6,gray6,-0.108087,0.108087
kitc3,elbe4,-0.108101,0.108101
miss1,chib1,-0.10818,0.10818
cast2,belf8,0.108212,0.108212
cast3,lind2,-0.108224,0.108224
holy1,conu1,0.108238,0.108238
snow1,chal5,0.108251,0.108251
cnee1,kilp0,0.108258,0.108258
cast1,eldi3,-0.108342,0.108342
humb2,huro1,-0.108351,0.108351
cast4,sanl1,-0.108422,0.108422
belf1,lind2,-0.108436,0.108436
humb2,capi1,-0.108442,0.108442
evan3,lind3,-0.108464,0.108464
cast1,shav1,0.108513,0.108513
gray1,long1,-0.108523,0.108523
holy2,bier3,0.108663,0.108663
elli2,como0,0.108682,0.108682
evan3,cast1,0.108687,0.108687
lind2,evan4,-0.108709,0.108709
elbe3,linc1,-0.108739,0.108739
torr10,belf8,0.1088,0.1088
linc2,cule1,-0.108802,0.108802
capi1,belf1,0.108811,0.108811
lind1,como0,0.108828,0.108828
como0,hand3,-0.10884,0.10884
eldi3,kitc3,0.108847,0.108847
bros5,snow2,-0.108869,0.108869
evan4,conu1,-0.108879,0.108879
bier3,snef2,0.108936,0.108936
demo1,oxfo2,-0.10894,0.10894
hand1,colu6,-0.108944,0.108944
hand3,lind2,0.10895,0.10895
belf8,bros1,-0.108966,0.108966
holy1,evan1,0.109065,0.109065
como0,bros4,-0.109069,0.109069
miss1,como0,-0.109105,0.109105
evan4,bros5,-0.109116,0.109116
torr7,belf8,0.109169,0.109169
sanl1,bier1,0.109178,0.109178
demo2,cast2,-0.109179,0.109179
gray8,elbe4,0.109322,0.109322
bros2,sher1,-0.109358,0.109358
humb2,bros4,0.109376,0.109376
elbe4,conu1,-0.10939,0.10939
gray6,holy2,0.109404,0.109404
capi1,snow2,0.109418,0.109418
cast4,silv0,-0.10942,0.10942
mwil2,cast2,0.109449,0.109449
eldi3,humb3,0.109544,0.109544
neol4,como0,0.109549,0.109549
cast2,redc1,0.109559,0.109559
gray3,linc3,-0.109569,0.109569
kilp0,cast1,0.109619,0.109619
bier3,belf8,-0.109625,0.109625
colu6,linc3,0.109634,0.109634
eldi3,conu1,0.109668,0.109668
bier4,torr9,-0.109693,0.109693
bier4,miss3,-0.109707,0.109707
bros1,neol4,-0.109723,0.109723
gray1,eolu3,-0.10974,0.10974
bros4,lapl4,-0.109741,0.109741
elli2,kitc3,0.10976,0.10976
tabe2,bier1,-0.10977,0.10977
elbe3,cule1,-0.109816,0.109816
nmar2,colu2,0.109863,0.109863
cpea2,elbe4,0.109868,0.109868
humb1,holy2,0.109925,0.109925
chal1,eolu3,-0.109945,0.109945
demo2,cast1,-0.109948,0.109948
bros4,como0,-0.10997,0.10997
bier3,kitc2,-0.10999,0.10999
cast1,bier1,0.110028,0.110028
humb2,came1,-0.110064,0.110064
bros5,long1,-0.110086,0.110086
cnee1,snef2,0.110097,0.110097
demo1,holy1,-0.110157,0.110157
cast2,elbe4,-0.110158,0.110158
gray3,humb1,0.110174,0.110174
gray6,belf8,0.110275,0.110275
hand2,cule1,0.11028,0.11028
holy1,bier1,0.110301,0.110301
gray6,linc2,-0.110338,0.110338
mwil7,eldi3,0.110387,0.110387
capi1,sher2,0.110416,0.110416
bier1,belf1,0.110428,0.110428
eolu3,cast2,-0.11045,0.11045
humb3,linc1,0.11054,0.11054
evan4,colu2,0.110561,0.110561
lind3,bros6,-0.110565,0.110565
linc1,cpea2,-0.110612,0.110612
capi1,belf8,0.110626,0.110626
blan1,kitc3,0.110666,0.110666
demo2,nava0,-0.110717,0.110717
bros3,capi1,0.110752,0.110752
tabe2,bros3,-0.110767,0.110767
conu1,harv3,0.110792,0.110792
demo2,eolu3,-0.110808,0.110808
bier3,oxfo2,-0.110919,0.110919
bros3,demo1,0.110934,0.110934
conu1,mass2,-0.110941,0.110941
sher2,cast1,-0.110942,0.110942
cpea2,litt6,0.110945,0.110945
miss3,como0,-0.110955,0.110955
lapl4,bier1,0.111032,0.111032
lind2,demo2,0.111034,0.111034
gray3,bier1,0.111044,0.111044
demo2,bros6,-0.111053,0.111053
ante1,neol4,-0.111127,0.111127
gray8,miss2,0.11116,0.11116
chib1,sher2,-0.111213,0.111213
chal5,elli3,-0.111247,0.111247
bier3,pyra1,-0.111254,0.111254
evan3,huro1,0.111278,0.111278
neol4,bier3,0.111279,0.111279
mwil2,bros6,0.111339,0.111339
sanl1,capi1,0.111344,0.111344
cast1,sanl1,0.111375,0.111375
linc1,capi1,-0.111439,0.111439
kitc3,cast1,-0.111446,0.111446
hand2,harv4,-0.111454,0.111454
bier1,lapl4,0.111469,0.111469
ante1,humb1,-0.111503,0.111503
como0,holy1,-0.111534,0.111534
will0,bier1,-0.111575,0.111575
bros4,miss1,0.111598,0.111598
bros1,pikeeast,-0.111613,0.111613
humb1,elbe3,0.111655,0.111655
cast1,huro2,-0.111656,0.111656
litt6,evan2,-0.111669,0.111669
belf8,hand1,-0.111688,0.111688
conu5,demo2,-0.111751,0.111751
pike1,eldi4,-0.111756,0.111756
quan3,bros5,-0.111782,0.111782
hand1,linc2,-0.111813,0.111813
evan4,kitc2,-0.111833,0.111833
mass2,bros5,-0.1119,0.1119
hand1,cnee3,-0.111904,0.111904
linc2,harv3,-0.11192,0.11192
elli2,long1,0.111925,0.111925
linc3,colu2,-0.111961,0.111961
ante1,lapl1,-0.111994,0.111994
evan1,gray6,-0.111996,0.111996
mass3,blan1,-0.112103,0.112103
eldi4,linc3,0.112121,0.112121
gray1,bros5,-0.112126,0.112126
como0,maro1,-0.112131,0.112131
lapl1,como0,0.112146,0.112146
evan3,blan1,0.112149,0.112149
demo1,elli2,0.11215,0.11215
belf8,bros6,-0.112157,0.112157
bros4,cnee3,-0.11218,0.11218
bros5,humb2,0.112221,0.112221
torr5,bros1,-0.112263,0.112263
maro1,gray6,0.112264,0.112264
nava0,elbe1,0.112278,0.112278
redc1,cnee1,-0.112288,0.112288
blan1,mass2,0.112289,0.112289
linc3,conu5,-0.112296,0.112296
came1,huro2,-0.112324,0.112324
lind3,gray8,-0.112363,0.112363
demo2,elli3,-0.11243,0.11243
bros4,lind1,-0.112435,0.112435
bros5,gray1,-0.112472,0.112472
como0,kitc3,0.112499,0.112499
eldi3,elli2,0.112523,0.112523
demo1,como0,-0.112543,0.112543
gray1,colu2,0.112566,0.112566
sher3,belf1,0.112629,0.112629
chal1,evan3,-0.11265,0.11265
lapl4,cast3,0.112654,0.112654
lind1,elbe1,0.112655,0.112655
demo2,colu2,-0.112667,0.112667
belf1,lind3,-0.112711,0.112711
holy2,lapl1,0.112772,0.112772
colu6,belf8,0.112829,0.112829
holy1,gray8,0.112892,0.112892
ante1,sanl1,-0.112922,0.112922
kitc3,bros3,-0.112984,0.112984
humb2,hand1,-0.113017,0.113017
bros4,pikeeast,-0.113032,0.113032
pikeeast,bros2,-0.113074,0.113074
bier1,miss2,0.113092,0.113092
elbe2,pikeeast,0.113096,0.113096
cpea2,mwil6,0.11311,0.11311
kilp0,kitc6,0.113245,0.113245
maro1,evan1,0.113261,0.113261
elbe2,humb1,0.113277,0.113277
hand3,evan1,0.113283,0.113283
colu6,como0,0.113342,0.113342
cast2,huro1,-0.113472,0.113472
cnee3,cpea2,-0.113474,0.113474
ante1,elli2,-0.113503,0.113503
mwil7,came1,0.113505,0.113505
eldi3,cast4,0.113517,0.113517
hand1,cnee1,-0.113526,0.113526
shav1,bier3,-0.113554,0.113554
mwil5,bros4,-0.113583,0.113583
elli2,harv3,0.113655,0.113655
elli3,bros6,-0.113656,0.113656
cpea2,holy2,-0.113681,0.113681
capi1,mass3,0.113752,0.113752
hand1,blan1,-0.113763,0.113763
mass3,evan2,-0.113901,0.113901
kitc6,colu2,-0.113908,0.113908
mwil5,capi1,-0.113918,0.113918
capi1,bros3,0.113943,0.113943
chal5,evan2,-0.113952,0.113952
miss1,cast1,-0.113988,0.113988
como0,mwil6,-0.114023,0.114023
belf1,gray3,-0.114042,0.114042
kitc6,huro1,0.114052,0.114052
lind3,cule1,0.114062,0.114062
bros3,hand3,0.114067,0.114067
capi1,como0,0.114124,0.114124
blan1,wett1,0.114127,0.114127
quan1,como0,-0.114178,0.114178
harv4,humb1,0.114205,0.114205
kitc6,como0,0.114233,0.114233
eolu3,cpea2,0.114243,0.114243
quan2,bros3,-0.114251,0.114251
bros2,torr10,-0.114276,0.114276
belf1,elbe2,0.114364,0.114364
kitc2,evan1,-0.114375,0.114375
came1,elbe2,-0.114424,0.114424
conu5,elbe3,-0.114456,0.114456
lapl4,kilp0,0.114493,0.114493
colu6,miss2,0.114516,0.114516
conu1,holy2,-0.114535,0.114535
mass3,elbe3,0.114688,0.114688
ante1,cpea2,-0.114689,0.114689
cast1,pyra1,-0.114724,0.114724
bros1,tabe3w,-0.114732,0.114732
came1,cnee1,0.114751,0.114751
belf1,gray1,-0.114811,0.114811
cule1,oxfo2,-0.114815,0.114815
eldi4,cast4,0.114838,0.114838
cpea2,kitc2,0.114841,0.114841
elbe2,holy1,-0.114863,0.114863
elli2,gray3,-0.114867,0.114867
bros4,shav1,-0.114925,0.114925
bier1,wils1,0.11493,0.11493
bros1,colu2,-0.114961,0.114961
tabe3w,came1,-0.114986,0.114986
belf8,litt6,-0.115002,0.115002
bros1,bier3,-0.115032,0.115032
hand2,elbe1,-0.115047,0.115047
eldi4,elbe2,0.115075,0.115075
came1,silv0,-0.115193,0.115193
long1,eldi3,0.115199,0.115199
evan2,nava0,-0.115206,0.115206
came1,humb3,-0.115284,0.115284
snow1,cast1,0.115332,0.115332
bros1,elli2,-0.115378,0.115378
demo2,maro1,-0.115383,0.115383
mwil7,bros3,0.115395,0.115395
pyra1,elbe4,0.115422,0.115422
colu6,maro1,0.115442,0.115442
mwil6,cast1,0.115448,0.115448
cpea2,prin1,-0.115479,0.115479
came1,demo1,-0.115529,0.115529
belf1,torr2,-0.11558,0.11558
sher2,bier3,-0.115609,0.115609
chib1,lapl4,-0.115628,0.115628
belf1,lind1,-0.115671,0.115671
quan4,demo2,0.115757,0.115757
bier4,cnee3,-0.115851,0.115851
bros3,demo2,0.115853,0.115853
miss3,conu5,-0.115854,0.115854
miss1,chal1,-0.115878,0.115878
holy2,evan2,0.115891,0.115891
belf1,evan2,-0.115916,0.115916
lind3,evan3,-0.115944,0.115944
evan1,mwil5,0.115964,0.115964
chib1,eldi3,-0.116005,0.116005
huro1,bros3,0.116029,0.116029
mass2,gray6,0.116059,0.116059
colu6,lind1,0.116138,0.116138
evan1,hand1,0.116145,0.116145
mwil2,cnee3,0.116222,0.116222
lind3,eolu3,0.116227,0.116227
mass2,came1,0.11624,0.11624
colu6,elli2,0.116263,0.116263
ante1,mass3,-0.116267,0.116267
huro2,chib1,0.11629,0.11629
snow1,bros3,0.11633,0.11633
colu2,humb2,0.116342,0.116342
bier4,cast1,-0.116355,0.116355
lapl1,chal1,-0.116376,0.116376
nmar2,elli3,0.116384,0.116384
mass3,came1,0.116419,0.116419
eldi4,blan1,0.116452,0.116452
hand1,humb2,-0.116479,0.116479
chib1,gray1,-0.116495,0.116495
cast4,sunl2,-0.116501,0.116501
elbe2,miss3,0.116508,0.116508
cast2,prin1,-0.11654,0.11654
maro1,cast3,0.116597,0.116597
elli2,mwil2,-0.116665,0.116665
quan3,came1,-0.116681,0.116681
eldi4,elbe3,0.116697,0.116697
evan4,kitc6,-0.116732,0.116732
eldi4,miss2,0.116788,0.116788
hand3,bros3,0.116789,0.116789
humb1,conu5,-0.116867,0.116867
came1,humb2,-0.116906,0.116906
elli3,eldi3,-0.116969,0.116969
bros6,linc1,-0.117,0.117
evan2,evan1,-0.117044,0.117044
bros1,elbe2,-0.117054,0.117054
bier4,unco1,-0.117062,0.117062
huro2,elbe4,0.117117,0.117117
came1,evan2,-0.117143,0.117143
mwil2,cast4,0.117147,0.117147
bros2,miss3,0.117165,0.117165
evan4,cast3,-0.117168,0.117168
colu2,lind3,0.117169,0.117169
colu2,chib1,0.11722,0.11722
long1,cule1,-0.11723,0.11723
mwil6,bier1,0.117243,0.117243
sanl1,cnee1,-0.117246,0.117246
capi1,gray3,0.117257,0.117257
kitc3,bros4,-0.117259,0.117259
belf1,linc3,-0.117293,0.117293
miss3,colu6,-0.117353,0.117353
conu1,pyra1,-0.117373,0.117373
bier4,colu6,0.117385,0.117385
chib1,mass3,-0.117423,0.117423
kitc6,hand2,0.117463,0.117463
harv3,cpea2,0.117468,0.117468
mass3,eldi4,-0.117482,0.117482
belf1,harv4,-0.11753,0.11753
eldi4,bros3,0.117556,0.117556
bier4,capi1,-0.117657,0.117657
holy2,elli2,0.117781,0.117781
ante1,lind3,-0.117805,0.117805
mwil2,came1,0.117844,0.117844
tabe2,capi1,-0.117848,0.117848
bros3,belf8,0.117875,0.117875
hand2,linc3,-0.117886,0.117886
humb3,conu5,0.117895,0.117895
humb3,lapl4,0.117909,0.117909
humb2,hand3,-0.117916,0.117916
bros3,cnee1,0.117946,0.117946
harv1,cule1,0.117953,0.117953
lind3,chal1,0.117957,0.117957
kitc2,chal5,-0.117968,0.117968
chib1,cast4,-0.118004,0.118004
cast4,cast2,-0.118022,0.118022
kitc2,gray8,0.118054,0.118054
belf8,snef1,-0.11807,0.11807
suns3,came1,0.118096,0.118096
elbe3,cast1,-0.118131,0.118131
lapl1,holy1,-0.118174,0.118174
bros3,suns4,0.118176,0.118176
